blocking_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_resolution,resolution_evidence_required,current_status,transition_enabled_after_resolution
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260809-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260824-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260904-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260923-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20260928-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261007-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261023-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DSC-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ADM-kpi_006-20261027-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
