decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-8F07C192,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260910,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Not Suitable for Decision Use,0,0,True,True,Not Suitable for Decision Use,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-C10FA647,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260915,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,1,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EE7D0265,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260921,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,1,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-654C8862,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20260930,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,1,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-6E4ECFB0,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261015,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-207414C6,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-207414C6,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-207414C6,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-207414C6,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-207414C6,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261019,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
