queue_assignment_id,decision_action_routing_id,decision_package_id,primary_queue,secondary_queue,queue_reason,queue_priority,responsible_role,escalation_status,blocking_condition_count,pending_prerequisite_count,current_status,governance_note
QUE-FCCD5313,DAR-573F14E9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261010,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-06021469,DAR-105F67D6,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261018,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-4B57416B,DAR-6C009BE9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261025,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-54498B27,DAR-16BFCF30,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261104,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-F9861143,DAR-42569235,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_002-20261214,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-CE37F73C,DAR-2F98846C,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260121,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0558DB2B,DAR-59C011AE,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260202,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-03587E5D,DAR-6D176FA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260215,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9CD7F271,DAR-6F52AB4D,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260301,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-BC0C59AE,DAR-ABE54BC8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260306,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-FACF65F6,DAR-94A8124A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260314,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6AFAFD3B,DAR-4152488A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260321,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-F5BDAA15,DAR-E83F332E,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260401,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-126EE75B,DAR-ABF7005F,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260417,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-00DD8B34,DAR-F478CDDD,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260422,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9DD002D4,DAR-C77E9C9A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260427,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-DF2D6BFE,DAR-723BDBA2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260506,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-75E77DFA,DAR-7D642AEB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260522,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-51034307,DAR-6107C21A,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260604,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D7C359B3,DAR-C17134B2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260609,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-497E5F86,DAR-4DB86EB3,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260702,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-4D3E57F1,DAR-93EE4994,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260805,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-13EA33D2,DAR-ED564EA1,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260811,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D59313AC,DAR-6AAB93D9,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20260823,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-39BB08E3,DAR-E21BF951,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261003,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-218B2D16,DAR-F9CD00DB,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261028,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-BDAC451F,DAR-94B74FF2,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_006-20261231,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-EED16203,DAR-882E9987,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-833D5EB6,DAR-122243DB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-220C98CA,DAR-D4F053B1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D36B4639,DAR-DD5492F2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-FF45E375,DAR-3659AEB0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-24257D19,DAR-73469D08,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,Budget Information Queue,,Routed based on readiness status: Requires Budget Data,Medium,,Pending Routing,1,7,Pending Routing,Prototype default - Pending Routing
QUE-ADBA1813,DAR-28169661,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-BAA1BAA0,DAR-23DCEF09,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-7881F9A2,DAR-DE83967F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-2E2407BC,DAR-D8F16A41,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-E0F6E3BD,DAR-C5D71BB2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-E256AFCA,DAR-821A79B5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9DB9711E,DAR-7039BD26,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-02B4912D,DAR-30907247,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-221154F1,DAR-7A3D6830,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,Baseline Validation Queue,,Routed based on readiness status: Requires Baseline Validation,Medium,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-D03BA4B4,DAR-67B68C07,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,Evidence Completion Queue,,Routed based on readiness status: Requires Evidence Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-7522EA62,DAR-9739DA27,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-4884DC94,DAR-20656E67,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,Evidence Completion Queue,,Routed based on readiness status: Requires Evidence Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-C0C441A6,DAR-51F39760,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-CCDCB43C,DAR-15057934,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6A87AF32,DAR-596246CF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-C74CEA57,DAR-8B037288,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-11E1953B,DAR-18FB64D7,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-BD42732F,DAR-C3F1A180,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-4722AFE8,DAR-B0F9ABE0,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D4F6D0FE,DAR-436AC210,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-38BC30B7,DAR-65082F7A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,Assumption Validation Queue,,Routed based on readiness status: Requires Assumption Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-5D87170F,DAR-B3C2E998,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-78821F92,DAR-91D90854,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-B2CF217C,DAR-0E65789B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-2A971D93,DAR-176EE90A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-CB9F3E28,DAR-C07CB25D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D7484DAE,DAR-A1A2665D,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-BC83EA2A,DAR-F0143175,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-E55201B2,DAR-B5484C62,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-4BE2FC14,DAR-23D672E9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-40D6C375,DAR-28BD94EC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-DE900375,DAR-02DF1924,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,Additional Scenario Queue,,Routed based on readiness status: Requires Additional Scenario Analysis,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-011773CC,DAR-77B5EE58,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,Not Suitable Register,,Routed based on readiness status: Not Suitable for Decision Use,Low,,Pending Routing,2,7,Pending Routing,Prototype default - Pending Routing
QUE-E3588B4E,DAR-5231C4E3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-276D263B,DAR-95B8A848,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-4F86E5AF,DAR-31A5A4CB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-1ED6CAC4,DAR-895ACABD,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-0521C1C4,DAR-AEE32709,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-78CFE03A,DAR-B2062893,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-04ECDD31,DAR-6ED35B2B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-2029A7B9,DAR-33455E2F,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,Stakeholder Validation Queue,,Routed based on readiness status: Requires Stakeholder Validation,Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-3F667FB0,DAR-32771955,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-549B8B5E,DAR-85979769,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-A681303D,DAR-67B764A2,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,Integrated Management Review Queue,,Routed based on readiness status: Ready for Integrated Management Review,High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-D357CB9D,DAR-4F06A506,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,Lineage Completion Queue,,Routed based on readiness status: Requires Lineage Completion,Medium,,Pending Routing,1,1,Pending Routing,Prototype default - Pending Routing
QUE-19CD825F,DAR-5C6CFA9B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261230,Conditional Review Queue,Integrated Management Review Queue,Routed based on readiness status: Ready with Conditions,Medium-High,,Pending Routing,0,6,Pending Routing,Prototype default - Pending Routing
QUE-014D102A,DAR-EC563043,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-F241E99D,DAR-0B4C4141,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-A7CAA7D9,DAR-8C219A6E,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0F1AE5FE,DAR-EC8DC8D1,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-C08D307A,DAR-DE81E8AC,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-142012F7,DAR-3D9D2EA3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-71540DB6,DAR-22A116C9,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-E91BCD5E,DAR-966E9E6B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-8DC2E769,DAR-4E8C9D82,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-76698D73,DAR-179B0B85,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-9A3EE1A7,DAR-50187F50,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-0F03C9F0,DAR-39C5317E,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-CC871B1F,DAR-2F84955A,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-AA8068FE,DAR-C131D1B3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-C13CC6C9,DAR-7DE5A642,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260428,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-E81E9095,DAR-28D1CA61,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260609,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-A7E3453A,DAR-B74AF76C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260701,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6B082D42,DAR-D519F794,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260705,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-803FF34E,DAR-F5016DBB,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260727,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-1BBAAD93,DAR-0457E95C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260731,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-A7BED088,DAR-045AE68E,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260814,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-E828CB6B,DAR-222D5C8B,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260906,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-68B216D7,DAR-66E36FD3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260914,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-6ED4DF0E,DAR-4BC7B26C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260927,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-2DB5E4F2,DAR-8F7677D5,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261005,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-1FD5403E,DAR-9B05F649,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261009,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-64201F96,DAR-3053D96C,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261105,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
QUE-D80EED3E,DAR-0AE415AF,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20261117,Monitoring Queue,,Routed based on readiness status: Monitoring Only,Low-Medium,,Pending Routing,1,6,Pending Routing,Prototype default - Pending Routing
