management_question_id,decision_package_id,approval_package_id,question_text,question_category,required_response_type,mandatory_flag,responsible_role,blocking_flag,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260629,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260817,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260830,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260904,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260911,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260923,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261003,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261009,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261014,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261026,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261102,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261119,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261125,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261205,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261209,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20261219,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260126,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260218,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260224,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260319,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260331,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260416,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260425,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260504,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260523,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260611,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260702,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260728,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260813,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260828,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,PKG-EP-HOSP-001-DEPT-DIAG-kpi_006-20260902,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
