profile_id,scenario_run_id,approval_package_id,episode_id,analytical_trade_off_index,index_components_json,index_weights_json,trade_off_band,trade_off_rationale
TP-SR-BL-2577E4AF31EE74E2-COMP-BASE-002,SR-BL-2577E4AF31EE74E2-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-2577E4AF31EE74E2-COMP-CONS-002,SR-BL-2577E4AF31EE74E2-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,60.26,"{""primary_kpi_impact"": 19.999999999999982, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.3 based on 7 criteria
TP-SR-BL-2577E4AF31EE74E2-COMP-EXP-002,SR-BL-2577E4AF31EE74E2-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,61.28,"{""primary_kpi_impact"": 40.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 61.3 based on 7 criteria
TP-SR-BL-2577E4AF31EE74E2-COMP-HIGH-002,SR-BL-2577E4AF31EE74E2-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,EP-HOSP-001-DEPT-DIAG-kpi_002-20261126,68.97,"{""primary_kpi_impact"": 70.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 69.0 based on 7 criteria
TP-SR-BL-4AE8A17F60DA4DB1-COMP-BASE-002,SR-BL-4AE8A17F60DA4DB1-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-4AE8A17F60DA4DB1-COMP-CONS-002,SR-BL-4AE8A17F60DA4DB1-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,60.26,"{""primary_kpi_impact"": 19.999999999999996, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.3 based on 7 criteria
TP-SR-BL-4AE8A17F60DA4DB1-COMP-EXP-002,SR-BL-4AE8A17F60DA4DB1-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,61.28,"{""primary_kpi_impact"": 39.99999999999999, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 61.3 based on 7 criteria
TP-SR-BL-4AE8A17F60DA4DB1-COMP-HIGH-002,SR-BL-4AE8A17F60DA4DB1-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,EP-HOSP-001-DEPT-DIAG-kpi_002-20261202,68.97,"{""primary_kpi_impact"": 70.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 69.0 based on 7 criteria
TP-SR-BL-B59C32BF756AC3DE-COMP-BASE-002,SR-BL-B59C32BF756AC3DE-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-B59C32BF756AC3DE-COMP-CONS-002,SR-BL-B59C32BF756AC3DE-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,60.26,"{""primary_kpi_impact"": 19.999999999999996, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.3 based on 7 criteria
TP-SR-BL-B59C32BF756AC3DE-COMP-EXP-002,SR-BL-B59C32BF756AC3DE-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,61.28,"{""primary_kpi_impact"": 39.99999999999999, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 61.3 based on 7 criteria
TP-SR-BL-B59C32BF756AC3DE-COMP-HIGH-002,SR-BL-B59C32BF756AC3DE-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,EP-HOSP-001-DEPT-DIAG-kpi_002-20261207,68.97,"{""primary_kpi_impact"": 70.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 69.0 based on 7 criteria
TP-SR-BL-6EBF25096E740FA0-COMP-BASE-002,SR-BL-6EBF25096E740FA0-COMP-BASE-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-6EBF25096E740FA0-COMP-CONS-002,SR-BL-6EBF25096E740FA0-COMP-CONS-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,60.26,"{""primary_kpi_impact"": 19.999999999999996, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.3 based on 7 criteria
TP-SR-BL-6EBF25096E740FA0-COMP-EXP-002,SR-BL-6EBF25096E740FA0-COMP-EXP-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,61.28,"{""primary_kpi_impact"": 39.99999999999999, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 61.3 based on 7 criteria
TP-SR-BL-6EBF25096E740FA0-COMP-HIGH-002,SR-BL-6EBF25096E740FA0-COMP-HIGH-002,PKG-EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,EP-HOSP-001-DEPT-DIAG-kpi_002-20261227,68.97,"{""primary_kpi_impact"": 69.99999999999999, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 60}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 69.0 based on 7 criteria
TP-SR-BL-3E1C7D26C1A5391F-COMP-BASE-003,SR-BL-3E1C7D26C1A5391F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,59.94,"{""primary_kpi_impact"": 0.0, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.9 based on 7 criteria
TP-SR-BL-3E1C7D26C1A5391F-COMP-CONS-003,SR-BL-3E1C7D26C1A5391F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,63.17,"{""primary_kpi_impact"": 12.595704948646128, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 63.2 based on 7 criteria
TP-SR-BL-3E1C7D26C1A5391F-COMP-EXP-003,SR-BL-3E1C7D26C1A5391F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,66.13,"{""primary_kpi_impact"": 24.15584415584419, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 66.1 based on 7 criteria
TP-SR-BL-3E1C7D26C1A5391F-COMP-HIGH-003,SR-BL-3E1C7D26C1A5391F-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,EP-HOSP-001-DEPT-DIAG-kpi_004-20260402,70.7,"{""primary_kpi_impact"": 41.97619047619049, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Favourable but Conditional,Analytical Trade-Off Index = 70.7 based on 7 criteria
TP-SR-BL-70C290549E361197-COMP-BASE-003,SR-BL-70C290549E361197-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,59.94,"{""primary_kpi_impact"": 0.0, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.9 based on 7 criteria
TP-SR-BL-70C290549E361197-COMP-CONS-003,SR-BL-70C290549E361197-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,63.17,"{""primary_kpi_impact"": 12.595704948646116, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 63.2 based on 7 criteria
TP-SR-BL-70C290549E361197-COMP-EXP-003,SR-BL-70C290549E361197-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,66.13,"{""primary_kpi_impact"": 24.155844155844182, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 66.1 based on 7 criteria
TP-SR-BL-70C290549E361197-COMP-HIGH-003,SR-BL-70C290549E361197-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,EP-HOSP-001-DEPT-DIAG-kpi_004-20260412,70.7,"{""primary_kpi_impact"": 41.97619047619048, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Favourable but Conditional,Analytical Trade-Off Index = 70.7 based on 7 criteria
TP-SR-BL-BC5B6E80B089ECEF-COMP-BASE-003,SR-BL-BC5B6E80B089ECEF-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,59.94,"{""primary_kpi_impact"": 0.0, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.9 based on 7 criteria
TP-SR-BL-BC5B6E80B089ECEF-COMP-CONS-003,SR-BL-BC5B6E80B089ECEF-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,63.17,"{""primary_kpi_impact"": 12.595704948646116, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 63.2 based on 7 criteria
TP-SR-BL-BC5B6E80B089ECEF-COMP-EXP-003,SR-BL-BC5B6E80B089ECEF-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,66.13,"{""primary_kpi_impact"": 24.155844155844186, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 66.1 based on 7 criteria
TP-SR-BL-BC5B6E80B089ECEF-COMP-HIGH-003,SR-BL-BC5B6E80B089ECEF-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,EP-HOSP-001-DEPT-DIAG-kpi_004-20260421,70.7,"{""primary_kpi_impact"": 41.97619047619049, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Favourable but Conditional,Analytical Trade-Off Index = 70.7 based on 7 criteria
TP-SR-BL-6564610C0FF8940F-COMP-BASE-003,SR-BL-6564610C0FF8940F-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,59.94,"{""primary_kpi_impact"": 0.0, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.9 based on 7 criteria
TP-SR-BL-6564610C0FF8940F-COMP-CONS-003,SR-BL-6564610C0FF8940F-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,63.17,"{""primary_kpi_impact"": 12.595704948646125, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 63.2 based on 7 criteria
TP-SR-BL-6564610C0FF8940F-COMP-EXP-003,SR-BL-6564610C0FF8940F-COMP-EXP-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,66.13,"{""primary_kpi_impact"": 24.155844155844186, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 66.1 based on 7 criteria
TP-SR-BL-6564610C0FF8940F-COMP-HIGH-003,SR-BL-6564610C0FF8940F-COMP-HIGH-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,EP-HOSP-001-DEPT-DIAG-kpi_004-20260531,70.7,"{""primary_kpi_impact"": 41.97619047619049, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Favourable but Conditional,Analytical Trade-Off Index = 70.7 based on 7 criteria
TP-SR-BL-CEDB52C10CC5423A-COMP-BASE-003,SR-BL-CEDB52C10CC5423A-COMP-BASE-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,59.94,"{""primary_kpi_impact"": 0.0, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.9 based on 7 criteria
TP-SR-BL-CEDB52C10CC5423A-COMP-CONS-003,SR-BL-CEDB52C10CC5423A-COMP-CONS-003,PKG-EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,EP-HOSP-001-DEPT-DIAG-kpi_004-20260614,63.17,"{""primary_kpi_impact"": 12.595704948646135, ""confidence"": 75, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 63.2 based on 7 criteria
