approval_package_id,episode_id,recommendation_id,case_id,recommendation_role,final_review_outcome,approval_eligibility,exclusion_reason,required_confirmation,scenario_review_required,financial_review_required,contradiction_severity,provisional_recommendation_flag,evidence_pack_id
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,EP-HOSP-001-DEPT-DIAG-kpi_005-20260116,REC-CASE-DEPT-DIAG-20260116-OPT3,CASE-DEPT-DIAG-20260116,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-15163F4686FD
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,REC-CASE-DEPT-DIAG-20260123-OPT1,CASE-DEPT-DIAG-20260123,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-974508611D3C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,REC-CASE-DEPT-DIAG-20260123-OPT2,CASE-DEPT-DIAG-20260123,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-974508611D3C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,EP-HOSP-001-DEPT-DIAG-kpi_005-20260123,REC-CASE-DEPT-DIAG-20260123-OPT3,CASE-DEPT-DIAG-20260123,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-974508611D3C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,REC-CASE-DEPT-DIAG-20260130-OPT1,CASE-DEPT-DIAG-20260130,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-72DB3A62F72C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,REC-CASE-DEPT-DIAG-20260130-OPT2,CASE-DEPT-DIAG-20260130,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-72DB3A62F72C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,EP-HOSP-001-DEPT-DIAG-kpi_005-20260130,REC-CASE-DEPT-DIAG-20260130-OPT3,CASE-DEPT-DIAG-20260130,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-72DB3A62F72C
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,REC-CASE-DEPT-DIAG-20260207-OPT1,CASE-DEPT-DIAG-20260207,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C3422055C0F1
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,REC-CASE-DEPT-DIAG-20260207-OPT2,CASE-DEPT-DIAG-20260207,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C3422055C0F1
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,EP-HOSP-001-DEPT-DIAG-kpi_005-20260207,REC-CASE-DEPT-DIAG-20260207-OPT3,CASE-DEPT-DIAG-20260207,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C3422055C0F1
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,REC-CASE-DEPT-DIAG-20260213-OPT1,CASE-DEPT-DIAG-20260213,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-271DDDAE3683
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,REC-CASE-DEPT-DIAG-20260213-OPT2,CASE-DEPT-DIAG-20260213,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-271DDDAE3683
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,EP-HOSP-001-DEPT-DIAG-kpi_005-20260213,REC-CASE-DEPT-DIAG-20260213-OPT3,CASE-DEPT-DIAG-20260213,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-271DDDAE3683
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,REC-CASE-DEPT-DIAG-20260220-OPT1,CASE-DEPT-DIAG-20260220,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-816E72F8BAB8
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,REC-CASE-DEPT-DIAG-20260220-OPT2,CASE-DEPT-DIAG-20260220,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-816E72F8BAB8
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,EP-HOSP-001-DEPT-DIAG-kpi_005-20260220,REC-CASE-DEPT-DIAG-20260220-OPT3,CASE-DEPT-DIAG-20260220,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-816E72F8BAB8
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260302-OPT1,CASE-DEPT-DIAG-20260302,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06D8C56B9C23
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260302-OPT2,CASE-DEPT-DIAG-20260302,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06D8C56B9C23
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260302-OPT3,CASE-DEPT-DIAG-20260302,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06D8C56B9C23
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260304-OPT1,CASE-DEPT-DIAG-20260304,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-545ED2350101
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260304-OPT2,CASE-DEPT-DIAG-20260304,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-545ED2350101
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260304-OPT3,CASE-DEPT-DIAG-20260304,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-545ED2350101
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260307-OPT1,CASE-DEPT-DIAG-20260307,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C1CBB938AE46
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260307-OPT2,CASE-DEPT-DIAG-20260307,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C1CBB938AE46
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260307-OPT3,CASE-DEPT-DIAG-20260307,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-C1CBB938AE46
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260309-OPT1,CASE-DEPT-DIAG-20260309,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-98F044639527
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260309-OPT2,CASE-DEPT-DIAG-20260309,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-98F044639527
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,EP-HOSP-001-DEPT-DIAG-kpi_005-20260302,REC-CASE-DEPT-DIAG-20260309-OPT3,CASE-DEPT-DIAG-20260309,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-98F044639527
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260317-OPT1,CASE-DEPT-DIAG-20260317,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-A3DC60D99213
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260317-OPT2,CASE-DEPT-DIAG-20260317,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-A3DC60D99213
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260317-OPT3,CASE-DEPT-DIAG-20260317,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-A3DC60D99213
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260318-OPT1,CASE-DEPT-DIAG-20260318,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-EA2084EC5C64
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260318-OPT2,CASE-DEPT-DIAG-20260318,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-EA2084EC5C64
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260318-OPT3,CASE-DEPT-DIAG-20260318,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-EA2084EC5C64
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260320-OPT1,CASE-DEPT-DIAG-20260320,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-9DC64B96B967
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260320-OPT2,CASE-DEPT-DIAG-20260320,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-9DC64B96B967
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,EP-HOSP-001-DEPT-DIAG-kpi_005-20260317,REC-CASE-DEPT-DIAG-20260320-OPT3,CASE-DEPT-DIAG-20260320,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-9DC64B96B967
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260324-OPT1,CASE-DEPT-DIAG-20260324,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06CB886709C5
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260324-OPT2,CASE-DEPT-DIAG-20260324,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06CB886709C5
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260324-OPT3,CASE-DEPT-DIAG-20260324,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-06CB886709C5
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260327-OPT1,CASE-DEPT-DIAG-20260327,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-09D7AE7C4E51
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260327-OPT2,CASE-DEPT-DIAG-20260327,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-09D7AE7C4E51
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,EP-HOSP-001-DEPT-DIAG-kpi_005-20260324,REC-CASE-DEPT-DIAG-20260327-OPT3,CASE-DEPT-DIAG-20260327,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-09D7AE7C4E51
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260410-OPT1,CASE-DEPT-DIAG-20260410,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-4DF305BF7930
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260410-OPT2,CASE-DEPT-DIAG-20260410,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-4DF305BF7930
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260410-OPT3,CASE-DEPT-DIAG-20260410,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-4DF305BF7930
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260413-OPT1,CASE-DEPT-DIAG-20260413,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-342E72F1564D
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260413-OPT2,CASE-DEPT-DIAG-20260413,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-342E72F1564D
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260413-OPT3,CASE-DEPT-DIAG-20260413,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-342E72F1564D
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260414-OPT1,CASE-DEPT-DIAG-20260414,Supporting,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-7E44C0797903
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260414-OPT2,CASE-DEPT-DIAG-20260414,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-7E44C0797903
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,EP-HOSP-001-DEPT-DIAG-kpi_005-20260410,REC-CASE-DEPT-DIAG-20260414-OPT3,CASE-DEPT-DIAG-20260414,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-7E44C0797903
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,REC-CASE-DEPT-DIAG-20260420-OPT1,CASE-DEPT-DIAG-20260420,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-F38B5982C992
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,REC-CASE-DEPT-DIAG-20260420-OPT2,CASE-DEPT-DIAG-20260420,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-F38B5982C992
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,EP-HOSP-001-DEPT-DIAG-kpi_005-20260420,REC-CASE-DEPT-DIAG-20260420-OPT3,CASE-DEPT-DIAG-20260420,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-F38B5982C992
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,REC-CASE-DEPT-DIAG-20260506-OPT1,CASE-DEPT-DIAG-20260506,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-08BB19D48CF0
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,REC-CASE-DEPT-DIAG-20260506-OPT2,CASE-DEPT-DIAG-20260506,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-08BB19D48CF0
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,EP-HOSP-001-DEPT-DIAG-kpi_005-20260506,REC-CASE-DEPT-DIAG-20260506-OPT3,CASE-DEPT-DIAG-20260506,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-08BB19D48CF0
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,REC-CASE-DEPT-DIAG-20260528-OPT1,CASE-DEPT-DIAG-20260528,Representative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-71202EF03530
PKG-EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,EP-HOSP-001-DEPT-DIAG-kpi_005-20260528,REC-CASE-DEPT-DIAG-20260528-OPT2,CASE-DEPT-DIAG-20260528,Alternative,Valid with Conditions,Eligible,,"Were complaint-recording practices changed, or was there a known service event that may have generated multiple complaints?",False,False,Minor,True,DEP-EP-71202EF03530
